K	824569	0.17369502127875602	4747223
S	500086	0.1053428499145711	4747223
J	995598	0.20972218916195848	4747223
L	182883	0.03852420667830435	4747223
H	212824	0.044831262403304	4747223
O	261624	0.055110956447590516	4747223
U	161474	0.034014412215309875	4747223
C	203341	0.0428336734971161	4747223
V	423820	0.08927745757888349	4747223
P	218809	0.04609199947000594	4747223
R	310073	0.0653167125285667	4747223
T	160347	0.03377701026473793	4747223
F	101274	0.021333314234448224	4747223
I	162200	0.03416734372916545	4747223
X	118747	0.025013992390919913	4747223
M	31129	0.00655730729312695	4747223
Q	76088	0.01602789673036215	4747223
G	52640	0.011088588001869725	4747223
E	34601	0.007288682246441761	4747223
N	41650	0.008773550347224051	4747223
D	25212	0.005310894390257209	4747223
W	69841	0.014711969503012604	4747223
B	419	8.826212714254208e-05	4747223
